TaxonomicName
Abroma augustum
Jacaranda mimosifolia
Jacaranda mimosifolia
Jacobinia suberecta
Jacobsenia kolbei
Jacquinia armillaris
Jacquinia aurantiaca
Jacquinia berteroi
Jacquinia keyensis
Jacquinia sprucei
Jacquiniella equitantifolia
Jacquiniella teretifolia
Jamesbrittenia grandiflora
Jamesbrittenia macrantha
Jasminum abyssinicum
Jasminum abyssinicum
Jasminum angulare
Jasminum angulare
Jasminum azoricum
Jasminum azoricum
Jasminum didymum
Jasminum didymum
Jasminum dispermum
Jasminum dispermum
Jasminum humile
Jasminum leratii
Jasminum leratii
Jasminum maingayi
Jasminum multipartitum
Jasminum multipartitum
Jasminum odoratissimum
Jasminum polyanthum
Jasminum polyanthum
Jasminum polyanthum 'Harlequin'
Jasminum sambac
Jasminum sambac 'Maid of Orleans'
Jasminum simplicifolium subsp. australiense
Jasminum simplicifolium subsp. australiense
Jasminum sinense
Jasminum sinense
Jasminum tortuosum
Jasminum tortuosum
Jatropha curcas
Jatropha multifida
Jatropha nudicaulis
Jatropha podagrica
Jatropha pohliana var. subglabra
Jensenobotrya lossowiana
Johannesteijsmannia altifrons
Joinvillea plicata
Joinvillea plicata
Jordaaniella
Jordaaniella cuprea
Jordaaniella cuprea
Jordaaniella dubia
Jovellana violacea
Jovellana violacea
Jovellana violacea
Juanulloa mexicana
Jubaea chilensis
Jubaea chilensis
Jubaea chilensis
Jubaea chilensis
Jumellea amplifolia
Jumellea anjouanensis
Jumellea arachnantha
Jumellea arborescens
Jumellea confusa
Jumellea major
Jumellea major
Jumellea sagittata
Jumellea sagittata
Jumellea sagittata
Jumellea sagittata
Jumellea sagittata
Jumellea sagittata
Juniperus bermudiana
Juniperus bermudiana
Juniperus bermudiana
Justicia adhatoda
Justicia betonica
Justicia brandegeeana
Justicia brasiliana
Justicia campylostemon
Justicia carnea
Justicia carnea
Justicia carnea
Justicia ciriloi
Justicia cydoniifolia
Justicia diclipteroides
Justicia extensa
Justicia furcata
Justicia hyssopifolia
Justicia hyssopifolia
Justicia oblongata
Justicia petiolaris
Justicia pseudorungia
Justicia rizzinii
Justicia rizzinii
Justicia rizzinii
Justicia scandens
Justicia scheidweileri
Justicia spicigera
Justicia spicigera
Justicia umbrosa
Kabuyea hostifolia
Kadsura
Kadsura borneensis
Kadsura heteroclita
Kadsura heteroclita
Kadsura japonica
Kadsura japonica
Kaempferia angustifolia
Kaempferia galanga
Kaempferia galanga
Kaempferia pulchra
Kaempferia pulchra
Kaempferia pulchra
Kaempferia pulchra
Kaempferia pulchra
Kaempferia roscoeana
Kaempferia rotunda
Kalanchoe
Kalanchoe
Kalanchoe
Kalanchoe arborescens
Kalanchoe beauverdii
Kalanchoe beharensis
Kalanchoe beharensis
Kalanchoe beharensis
Kalanchoe bentii subsp. somalica
Kalanchoe bracteata
Kalanchoe crenata
Kalanchoe daigremontiana
Kalanchoe fadeniorum
Kalanchoe fadeniorum
Kalanchoe fadeniorum
Kalanchoe fadeniorum
Kalanchoe farinacea
Kalanchoe germanae
Kalanchoe glaucescens
Kalanchoe grandidieri
Kalanchoe grandidieri
Kalanchoe grandiflora
Kalanchoe guillauminii
Kalanchoe marnieriana
Kalanchoe millotii
Kalanchoe rhombopilosa
Kalanchoe rotundifolia
Kalanchoe schimperiana
Kalanchoe schimperiana
Kalanchoe schizophylla
Kalanchoe synsepala
Kalanchoe synsepala
Kalanchoe synsepala
Kalanchoe synsepala
Kalanchoe tetraphylla
Kalanchoe tomentosa
Kalanchoe welwitschii
Kedrostis africana
Kedrostis nana var. schlechteri
Kedrostis nana var. schlechteri
Kefersteinia
Kefersteinia andreettae
Kefersteinia candida
Kefersteinia expansa
Kefersteinia lojae
Kefersteinia parvilabris
Kefersteinia pellita
Kefersteinia pulchella
Kefersteinia retanae
Kefersteinia tolimensis
Kefersteinia trullata
Kennedia nigricans
Kennedia nigricans
Kennedia prostrata
Kennedia rubicunda
Kennedia rubicunda
Kentiopsis oliviformis
Kerriodoxa elegans
Kewa acida
Kewa bowkeriana
Kewa salsoloides
Kigelia africana
Kigelia africana
Kleinia
Kleinia
Kleinia
Kleinia
Kleinia
Kleinia abyssinica
Kleinia abyssinica
Kleinia abyssinica var. hildebrandtii
Kleinia anteuphorbium
Kleinia articulata
Kleinia articulata
Kleinia articulata
Kleinia chimanimaniensis
Kleinia coccinea
Kleinia coccinea
Kleinia galpinii
Kleinia gregorii
Kleinia longiflora
Kleinia madagascariensis
Kleinia mandraliscae
Kleinia neriifolia
Kleinia neriifolia
Kleinia neriifolia
Kleinia neriifolia
Kleinia odora
Kleinia odora
Kleinia pendula
Kleinia pendula
Kleinia pendula
Kleinia polycotoma
Kleinia polycotoma
Kleinia saginata
Kleinia scottii
Kleinia semperviva
Kleinia stapeliiformis
Kleinia stapeliiformis
Kniphofia
Kniphofia
Kniphofia foliosa
Kniphofia latifolia
Kniphofia linearifolia
Kniphofia northiae
Kniphofia pauciflora
Kniphofia thodei
Kniphofia triangularis
Kniphofia × praecox
Kniphofia × praecox
Knowltonia vesicatoria
Knowltonia vesicatoria
Kohleria spicata
Kohleria tubiflora
Kohleria warszewiczii
Kumara haemanthifolia
Kumara plicatilis
Kumara plicatilis
Kumara plicatilis
Kunzea ericoides
Kunzea ericoides
Labisia
Labisia 'Fishbone'
Labisia 'Vietnam'
Lachenalia alba
Lachenalia aloides var. quadricolor
Lachenalia aloides var. quadricolor
Lachenalia arbuthnotiae
Lachenalia arbuthnotiae
Lachenalia bachmannii
Lachenalia bowkeri
Lachenalia bowkeri
Lachenalia bowkeri
Lachenalia bowkeri
Lachenalia bowkeri
Lachenalia bowkeri
Lachenalia bowkeri
Lachenalia bowkeri
Lachenalia bulbifera
Lachenalia comptonii
Lachenalia contaminata
Lachenalia contaminata
Lachenalia contaminata
Lachenalia contaminata
Lachenalia contaminata
Lachenalia duncanii
Lachenalia elegans
Lachenalia latimerae
Lachenalia latimerae
Lachenalia liliiflora
Lachenalia liliiflora
Lachenalia liliiflora
Lachenalia longibracteata
Lachenalia mathewsii
Lachenalia mediana subsp. mediana
Lachenalia moniliformis
Lachenalia mutabilis
Lachenalia mutabilis
Lachenalia namaquensis
Lachenalia orchioides
Lachenalia orthopetala
Lachenalia pallida
Lachenalia pallida
Lachenalia pallida
Lachenalia pallida
Lachenalia pallida
Lachenalia paucifolia
Lachenalia polyphylla
Lachenalia punctata
Lachenalia punctata
Lachenalia purpureocaerulea
Lachenalia purpureocaerulea
Lachenalia reflexa
Lachenalia reflexa
Lachenalia reflexa
Lachenalia rosea
Lachenalia thomasiae
Lachenalia viridiflora
Lachenalia viridiflora
Lachenalia viridiflora
Laelia
Laelia
Laelia
Laelia anceps
Laelia anceps
Laelia anceps
Laelia anceps
Laelia anceps
Laelia anceps
Laelia anceps
Laelia anceps
Laelia anceps
Laelia autumnalis
Laelia hybrid
Laelia rosea
Laelia rosea
Laelia rubescens
Laelia rubescens
Laelia rubescens
Laelia rubescens
Laelia rubescens
Laelia rubescens
Laelia rubescens
Laelia rubescens
Laelia schultzei
Laelia schultzei
Laelia superbiens
Lagunaria patersonia
Lagunaria patersonia
Lagunaria patersonia
Lampranthus
Lampranthus
Lampranthus aureus
Lampranthus aureus
Lampranthus godmaniae
Lantana camara
Lantana camara
Lantana camara
Lantana camara
Lantana camara
Lantana camara 'Bandana Cherry'
Lantana camara 'Bandana Cherry'
Lapageria rosea
Lapageria rosea
Lapageria rosea
Lapageria rosea 'Hugletts Blush'
Lapeirousia oreogena
Lapeirousia silenoides
Larryleachia cactiformis
Lasiacis ruscifolia var. velutina
Lastreopsis decomposita
Lastreopsis hispida
Lastreopsis hispida
Lastreopsis hispida
Laurelia sempervirens
Laurelia sempervirens
Laurus azorica
Laurus azorica
Laurus azorica
Laurus azorica
Lavandula buchii var. gracilis
Lavandula canariensis
Lavandula canariensis subsp. canariensis
Lavandula dentata var. dentata
Lavandula minutolii var. minutolii
Lavandula pinnata
Lavandula pinnata
Lavandula pinnata
Lawsonia inermis
Lebronnecia kokioides
Lecanopteris carnosa
Lecanopteris carnosa
Lecanopteris sinuosa
Lecanopteris sinuosa
Lecythis minor
Ledebouria
Ledebouria ovatifolia
Ledebouria revoluta
Ledebouria socialis
Ledebouria socialis
Ledebouria zebrina
Leea guineensis
Leea guineensis
Leea guineensis
Leea guineensis
Leipoldtia
Leipoldtia frutescens
Leipoldtia grandifolia
Leipoldtia schultzei
Leipoldtia uniflora
Leipoldtia weigangiana subsp. grandifolia
Lemmaphyllum
Lemurodendron capuronii
Lemurodendron capuronii
Leonotis nepetifolia
Leonotis ocymifolia var. ocymifolia
Lepanthes
Lepanthes caesariata
Lepanthes disticha
Lepanthes eciliata
Lepanthes gargoyla
Lepanthes genetoapophantica
Lepanthes horichii
Lepanthes horichii
Lepanthes hugomedinae
Lepanthes maxonii
Lepanthes ova-rajae
Lepanthes pubescens
Lepanthes tentaculata
Lepanthes turialvae
Lepanthopsis acuminata
Lepanthopsis astrophora
Lepanthopsis prolifera
Lepidagathis grandidieri
Lepidaploa arbuscula
Lepidium oleraceum
Lepidozamia peroffskyana
Lepidozamia peroffskyana
Lepisanthes alata
Lepismium aculeatum
Lepismium asuntapatense
Lepismium cruciforme
Lepismium cruciforme
Lepismium cruciforme
Lepismium cruciforme
Lepismium cruciforme
Lepismium houlletianum
Lepismium houlletianum
Lepismium houlletianum
Lepismium houlletianum
Lepismium ianthothele
Lepismium ianthothele
Lepismium lumbricoides
Lepismium lumbricoides
Lepismium lumbricoides
Lepismium lumbricoides
Lepismium lumbricoides
Lepismium lumbricoides
Lepismium miyagawae
Lepismium warmingianum
Lepismium warmingianum
Lepismium warmingianum
Lepisorus amaurolepidus
Lepisorus megasorus
Leptocereus quadricostatus
Leptocereus undulosus
Leptocereus undulosus
Leptocereus undulosus
Leptocereus undulosus
Leptocereus undulosus
Leptocereus weingartianus
Leptocereus wrightii
Leptospermum continentale
Leptospermum continentale
Leptospermum lanigerum
Leptospermum lanigerum
Leptospermum lanigerum
Leptospermum nitidum
Leptospermum polygalifolium subsp. polygalifolium
Leptospermum polygalifolium subsp. polygalifolium
Leptospermum polygalifolium subsp. transmontanum
Leptospermum polygalifolium subsp. transmontanum
Leptospermum polygalifolium subsp. transmontanum
Leptospermum rupestre
Leptospermum scoparium
Leptotes bicolor
Leptotes bicolor
Leptotes unicolor
Leptotes unicolor
Leucadendron 'Safari Sunset'
Leucadendron argenteum
Leucadendron argenteum
Leucadendron discolor
Leucadendron discolor
Leucadendron eucalyptifolium
Leucadendron flexuosum
Leucadendron modestum
Leucadendron modestum
Leucadendron roodii
Leucadendron rubrum
Leucadendron strobilinum
Leucanthemum 'African Eyes'
Leuchtenbergia principis
Leuchtenbergia principis
Leuchtenbergia principis
Leuchtenbergia principis
Leucocasia gigantea
Leucospermum catherinae
Leucospermum conocarpodendron subsp. conocarpodendron
Leucospermum conocarpodendron subsp. viridum
Leucospermum erubescens
Leucospermum praecox
Leucospermum praecox
Leucostegia immersa
Leucothrinax morrisii
Libertia cranwelliae
Libertia grandiflora
Libertia grandiflora
Libertia ixioides
Libertia peregrinans
Libertia peregrinans
Licuala mattanensis var. paucisecta
Licuala paludosa
Licuala peltata var. sumawongii
Licuala telifera
Lilium auratum
Limonium spectabile
Liparia splendens subsp. splendens
Liparia splendens subsp. splendens
Liparis
Liparis
Liparis
Liparis atrosanguinea
Liparis bootanensis
Liparis cespitosa
Liparis crenulata
Liparis gibbosa
Liparis longipes
Liparis nutans
Liparis reflexa
Liparis stricklandiana
Liparis viridiflora
Liparis viridiflora
Liparis viridiflora
Litanthus pusillus
Lithocarpus
Lithocarpus
Lithocarpus pachyphyllus
Lithodora 'Heavenly Blue'
Lithops
Lithops
Lithops amicorum
Lithops aucampiae
Lithops aucampiae
Lithops aucampiae
Lithops aucampiae var. koelemanii
Lithops bella
Lithops bromfieldii
Lithops bromfieldii
Lithops bromfieldii
Lithops bromfieldii var. glaudinae
Lithops coleorum
Lithops comptonii
Lithops comptonii var. weberi
Lithops dendritica
Lithops dendritica subsp. archerae
Lithops dinteri
Lithops divergens subsp. amethystina
Lithops dorotheae
Lithops dorotheae
Lithops dorotheae
Lithops francisci
Lithops fulviceps
Lithops fulviceps
Lithops fulviceps
Lithops fulviceps f. aurea
Lithops fulviceps var. lactinea
Lithops fulviceps var. lactinea
Lithops fulviceps var. laevigata
Lithops gesineae
Lithops gesineae
Lithops gesineae subsp. gesineae
Lithops gracilidelineata
Lithops gracilidelineata
Lithops gracilidelineata subsp. brandbergensis
Lithops hallii
Lithops helmutii
Lithops hermetica
Lithops hermetica
Lithops herrei
Lithops hookeri
Lithops hookeri
Lithops hookeri var. dabneri
Lithops hookeri var. elephina
Lithops hookeri var. marginata
Lithops hookeri var. subfenestrata
Lithops hookeri var. susannae
Lithops hookeri var. susannae
Lithops julii
Lithops julii subsp. fulleri
Lithops julii subsp. fulleri 'fullergreen'
Lithops karasmontana
Lithops karasmontana
Lithops karasmontana
Lithops karasmontana subsp. bella
Lithops karasmontana subsp. eberlanzii
Lithops karasmontana subsp. karasmontana
Lithops karasmontana var. aiaisensis
Lithops karasmontana var. lericheana
Lithops karasmontana var. lericheana
Lithops lesliei
Lithops lesliei
Lithops lesliei
Lithops lesliei
Lithops lesliei
Lithops lesliei
Lithops lesliei subsp. burchellii
Lithops lesliei var. minor
Lithops localis var. terricolor
Lithops marmorata
Lithops marmorata
Lithops marmorata
Lithops meyeri
Lithops naureeniae
Lithops naureeniae
Lithops olivacea
Lithops olivacea
Lithops olivacea
Lithops olivacea var. nebrownii
Lithops olivacea var. nebrownii
Lithops optica
Lithops otzeniana
Lithops otzeniana
Lithops otzeniana
Lithops pseudotruncatella
Lithops pseudotruncatella
Lithops pseudotruncatella subsp. archerae
Lithops pseudotruncatella subsp. dendritica
Lithops pseudotruncatella subsp. dendritica
Lithops pseudotruncatella subsp. volkii
Lithops pseudotruncatella var. alpina
Lithops pseudotruncatella var. elisabethiae
Lithops ruschiorum
Lithops ruschiorum
Lithops salicola
Lithops salicola
Lithops salicola
Lithops schwantesii
Lithops schwantesii
Lithops schwantesii
Lithops schwantesii
Lithops schwantesii
Lithops schwantesii
Lithops schwantesii
Lithops schwantesii var. marthae
Lithops terricolor
Lithops terricolor
Lithops terricolor
Lithops venteri
Lithops verruculosa
Lithops villetii
Lithops werneri
Litsea cubeba
Livistona australis
Livistona australis
Livistona chinensis
Livistona chinensis
Livistona decora
Livistona decora
Lobelia aberdarica
Lobelia angulata
Lobelia angulata
Lobelia angulata
Lobelia angulata
Lobelia bambuseti
Lobelia boninensis
Lobelia bridgesii
Lobelia cirsiifolia
Lobelia dortmanna
Lobelia excelsa
Lobelia polyphylla
Lobelia scaevolifolia
Lobelia vagans
Lobivia ferox var. longispina
Lobivia ferox var. longispina
Lockhartia lunifera
Lockhartia oerstedii
Lockhartia oerstedii
Lockhartia oerstedii
Lockhartia oerstedii
Loeseneriella
Lomandra longifolia
Lomandra longifolia
Lomandra longifolia
Lomandra longifolia
Lomatophyllum purpureum
Lomatophyllum tormentorii
Lonchitis hirsuta
Lonicera hildebrandtiana
Lonicera hildebrandtiana
Lonicera macrantha
Lonicera macrantha
Lonicera macrantha
Lophatherum gracile
Lophocereus schottii
Lophomyrtus obcordata
Lophophora
Lophophora
Lophophora
Lophophora
Lophophora
Lophophora
Lophophora
Lophophora
Lophophora
Lophophora
Lophophora
Lophophora
Lophophora diffusa
Lophophora diffusa
Lophophora diffusa
Lophophora echinata var. diffusa
Lophophora fricii
Lophophora fricii
Lophophora fricii
Lophophora williamsii
Lophophora williamsii
Lophophora williamsii
Lophophora williamsii
Lophophora williamsii
Lophophora williamsii
Lophophora williamsii
Lophophora williamsii
Lophophora williamsii
Lophophora williamsii
Lophophora williamsii
Lophophora williamsii
Lophophora williamsii
Lophophora williamsii
Lophophora williamsii
Lophophora williamsii
Lophophora williamsii
Lophophora williamsii
Lophophora williamsii
Lophophora williamsii
Lophophora williamsii
Lophophora williamsii
Lophophora williamsii
Loropetalum chinense f. rubrum 'Blush'
Lotus berthelotii
Lotus berthelotii
Lotus corniculatus
Lotus eremeticus × berthelotii
Lotus eremeticus × berthelotii
Lotus mascaensis
Lotus mascaensis
Lotus spartioides
Luculia gratissima
Luculia gratissima
Luculia gratissima
Luculia gratissima
Luculia pinceana
Luculia pinceana
Luculia pinceana
Lucuma bifera
Ludisia discolor
Ludisia discolor
Ludisia discolor
Ludisia discolor
Ludisia discolor
Ludisia discolor
Ludovia lancifolia
Ludwigia helminthorrhiza
Ludwigia sedoides
Luisia
Luisia
Lutheria glutinosa
Lutheria glutinosa
Lutheria glutinosa
Lutheria splendens
Lutheria splendens
Lutheria splendens
Lycaste
Lycaste
Lycaste
Lycaste
Lycaste
Lycaste
Lycaste
Lycaste Astra gx 'Hatsune'
Lycaste angelae
Lycaste aromatica
Lycaste aromatica
Lycaste aromatica
Lycaste aromatica
Lycaste aromatica
Lycaste aromatica
Lycaste aromatica
Lycaste aromatica
Lycaste bradeorum
Lycaste bradeorum
Lycaste brevispatha
Lycaste campbellii
Lycaste campbellii
Lycaste cochleata
Lycaste cochleata
Lycaste cochleata
Lycaste cochleata
Lycaste cochleata
Lycaste consobrina
Lycaste consobrina
Lycaste consobrina
Lycaste consobrina
Lycaste cruenta
Lycaste cruenta
Lycaste cruenta
Lycaste hybrid
Lycaste macrophylla
Lycaste skinneri var. alba
Lycaste suaveolens
Lycaste tricolor
Lycaste tricolor
Lycaste virginalis
Lycaste xytriophora
Lycaste xytriophora 'Dulcote'
Lycaste × daniloi
Lycaste × daniloi
Lycaste × groganii
Lychnis flos-cuculi
Lycium bridgesii
Lycopodium
Lygodium
Lygodium circinnatum
Lygodium circinnatum
Lygodium japonicum
Lygodium japonicum
Lygodium japonicum
Lymania azurea
Lymania smithii
Lysimachia minoricensis
Lysimachia nemorum
Lysionotus pauciflorus
Lysionotus pauciflorus
Lysionotus pauciflorus
Macadamia integrifolia
Macadamia integrifolia
Macaranga tanarius var. tomentosa
Macaranga tanarius var. tomentosa
Machairophyllum
Machairophyllum albidum
Machairophyllum albidum
Mackaya bella
Mackaya bella
Macleania cordifolia
Macleania cordifolia
Macropiper excelsum
Macropiper excelsum
Macropiper excelsum
Macropiper excelsum
Macropiper excelsum
Macrozamia moorei
Macrozamia moorei
Macrozamia moorei
Maesa argentea
Maesa argentea
Maesa argentea
Maesa lanceolata
Maesa montana
Maesa warburgii
Magnolia
Magnolia
Magnolia foveolata
Magnolia sapaensis
Magnolia siamensis
Magnolia virginiana
Magnolia virginiana
Magnolia yoroconte
Magnolia × alba
Mahonia acanthifolia
Mahonia acanthifolia
Mahonia aquifolium
Maihuenia poeppigii
Maihueniopsis darwinii
Maihueniopsis darwinii
Maihueniopsis glomerata
Maihueniopsis glomerata
Maihueniopsis glomerata
Maihueniopsis glomerata
Maihueniopsis hypogaea
Malacomeles denticulata
Malacomeles denticulata
Malephora crocea
Malephora crocea
Malleastrum mandenense
Mallotus japonicus
Malpighia glabra
Malva canariensis
Malvaviscus achanioides
Malvaviscus achanioides
Malvaviscus arboreus
Malvaviscus arboreus
Malvaviscus arboreus
Malvaviscus arboreus
Malvaviscus arboreus var. mexicanus
Malvaviscus penduliflorus
Malvaviscus penduliflorus
Mammea americana
Mammillaria
Mammillaria
Mammillaria
Mammillaria
Mammillaria
Mammillaria
Mammillaria
Mammillaria albicans
Mammillaria albilanata
Mammillaria backebergiana subsp. backebergiana
Mammillaria baumii
Mammillaria bocasana
Mammillaria bocasana
Mammillaria bocasana
Mammillaria bocensis
Mammillaria bocensis
Mammillaria bombycina
Mammillaria bombycina
Mammillaria bombycina
Mammillaria bombycina subsp. perezdelarosae
Mammillaria bombycina subsp. perezdelarosae
Mammillaria bombycina subsp. perezdelarosae
Mammillaria bombycina subsp. perezdelarosae
Mammillaria carnea
Mammillaria carnea
Mammillaria carnea
Mammillaria carnea
Mammillaria carnea
Mammillaria carretii
Mammillaria columbiana
Mammillaria crucigera subsp. tlalocii
Mammillaria decipiens subsp. camptotricha
